"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr1_100889778_100908552_+","chr1_100889778_100908552","CDC14A",0,0.0489204480134629,0,0,0,0.0405755668503056
"chr1_205585606_205593019_-","chr1_205585606_205593019","ELK4",0.244069160088054,0.269062464074046,0.117733652617581,0.033979442233572,0,0.0405755668503056
"chr1_245018860_245019265_-","chr1_245018860_245019265","HNRNPU",0,0,0,0.0509691633503581,0,0.0405755668503056
"chr10_105767935_105778666_+","chr10_105767935_105778666","SLK",0,0,0,0,0,0.0405755668503056
"chr10_112356156_112358048_+","chr10_112356156_112358048","SMC3",0.122034580044027,0.220142016060583,0.141280383141097,0.0679588844671441,0.0803623086467956,0.0405755668503056
"chr11_14880589_14882912_+","chr11_14880589_14882912","PDE3B",0,0,0,0,0,0.0405755668503056
"chr11_18312989_18314523_-","chr11_18312989_18314523","HPS5",0.162712773392036,0.122301120033657,0.0941869220940644,0,0,0.0405755668503056
"chr11_33127113_33127610_-","chr11_33127113_33127610","CSTF3",0.0813563866960179,0.0489204480134629,0,0,0,0.0405755668503056
"chr11_77409532_77413540_-","chr11_77409532_77413540","RSF1",0,0.0733806720201944,0.0706401915705483,0,0,0.0405755668503056
"chr12_42604157_42604482_-","chr12_42604157_42604482","YAF2",0.101695483370022,0.0733806720201944,0.0941869220940644,0,0.0401811543233978,0.0405755668503056
"chr12_69644909_69656342_+","chr12_69644909_69656342","CPSF6",0.467799223502103,0.366903360100972,0.211920574711645,0.0679588844671441,0.200905771616989,0.0405755668503056
"chr12_116668338_116675510_-","chr12_116668338_116675510","MED13L",0.0813563866960179,0.122301120033657,0,0.033979442233572,0,0.0405755668503056
"chr15_60734615_60737990_-","chr15_60734615_60737990","NARG2",0.142373676718031,0.0733806720201944,0.0706401915705483,0.033979442233572,0,0.0405755668503056
"chr17_78865520_78867665_+","chr17_78865520_78867665","RPTOR",0.0813563866960179,0.122301120033657,0.0470934610470322,0.033979442233572,0,0.0405755668503056
"chr19_16790795_16793319_+","chr19_16790795_16793319","TMEM38A",0,0,0,0,0,0.0405755668503056
"chr19_18650181_18650530_-","chr19_18650181_18650530","FKBP8",0.264408256762058,0.122301120033657,0.141280383141097,0,0.140634040131892,0.0405755668503056
"chr19_47767860_47768203_+","chr19_47767860_47768203","CCDC9",0.101695483370022,0.0489204480134629,0,0,0.0401811543233978,0.0405755668503056
"chr2_37543380_37544322_-","chr2_37543380_37544322","PRKD3",0.284747353436063,0.195681792053852,0.0470934610470322,0.0679588844671441,0.0401811543233978,0.0405755668503056
"chr2_40655613_40657444_-","chr2_40655613_40657444","SLC8A1",0.264408256762058,0.269062464074046,0.188373844188129,0.135917768934288,0.100452885808494,0.0405755668503056
"chr2_45773871_45789895_-","chr2_45773871_45789895","SRBD1",0.18305187006604,0.195681792053852,0.141280383141097,0.0509691633503581,0.0401811543233978,0.0405755668503056
"chr2_148653870_148657467_+","chr2_148653870_148657467","ACVR2A",0.0813563866960179,0.317982912087509,0,0,0.0401811543233978,0.0405755668503056
"chr2_202625604_202626541_-","chr2_202625604_202626541","ALS2",0.101695483370022,0,0,0,0,0.0405755668503056
"chr2_215632206_215646233_-","chr2_215632206_215646233","BARD1",0,0.0733806720201944,0.117733652617581,0.0679588844671441,0.100452885808494,0.0405755668503056
"chr22_46125305_46136418_+","chr22_46125305_46136418","ATXN10",0.305086450110067,0.122301120033657,0.259014035758677,0.033979442233572,0.0803623086467956,0.0405755668503056
"chr3_47139445_47147610_-","chr3_47139445_47147610","SETD2",0,0.122301120033657,0.117733652617581,0,0,0.0405755668503056
"chr3_56600622_56601081_+","chr3_56600622_56601081","CCDC66",0,0,0,0.0509691633503581,0,0.0405755668503056
"chr3_129599152_129599402_-","chr3_129599152_129599402","TMCC1",0.264408256762058,0.244602240067315,0.188373844188129,0,0.0602717314850967,0.0405755668503056
"chr4_1902353_1936989_+","chr4_1902353_1936989","WHSC1",0.203390966740045,0.0733806720201944,0.188373844188129,0.101938326700716,0,0.0405755668503056
"chr4_39328183_39329376_-","chr4_39328183_39329376","RFC1",0.0406781933480089,0,0.0470934610470322,0,0.0401811543233978,0.0405755668503056
"chr4_87967318_87968746_+","chr4_87967318_87968746","AFF1",0,0.0489204480134629,0.0706401915705483,0,0,0.0405755668503056
"chr4_110412483_110416012_+","chr4_110412483_110416012","SEC24B",0.0610172900220134,0,0,0,0,0.0405755668503056
"chr5_56160561_56161804_+","chr5_56160561_56161804","MAP3K1",0.244069160088054,0.122301120033657,0.117733652617581,0.0679588844671441,0.0401811543233978,0.0405755668503056
"chr5_65284463_65310553_+","chr5_65284463_65310553","ERBB2IP",0,0,0,0,0,0.0405755668503056
"chr6_13632602_13644961_-","chr6_13632602_13644961","RANBP9",0.101695483370022,0,0.0941869220940644,0.0679588844671441,0.120543462970193,0.0405755668503056
"chr6_155095123_155116273_+","chr6_155095123_155116273","SCAF8",0.223730063414049,0.146761344040389,0,0.0679588844671441,0,0.0405755668503056
"chr6_159004986_159010814_+","chr6_159004986_159010814","TMEM181",0.142373676718031,0.269062464074046,0.235467305235161,0.033979442233572,0,0.0405755668503056
"chr7_24663285_24690331_+","chr7_24663285_24690331","MPP6",0.244069160088054,0.17122156804712,0.306107496805709,0.101938326700716,0.0803623086467956,0.0405755668503056
"chr7_24663285_24720139_+","chr7_24663285_24720139","MPP6",0.0610172900220134,0.0489204480134629,0.0470934610470322,0.033979442233572,0.120543462970193,0.0405755668503056
"chr7_40027198_40041630_+","chr7_40027198_40041630","CDK13",0.0610172900220134,0.195681792053852,0.0470934610470322,0.0509691633503581,0.0803623086467956,0.0405755668503056
"chr7_97820040_97823884_+","chr7_97820040_97823884","LMTK2",0.142373676718031,0.122301120033657,0.211920574711645,0.0849486055839301,0.100452885808494,0.0405755668503056
"chr7_128845044_128846428_+","chr7_128845044_128846428","SMO",0.101695483370022,0.269062464074046,0.0941869220940644,0,0.120543462970193,0.0405755668503056
"chr7_131071879_131084192_+","chr7_131071879_131084192","MKLN1",0.0610172900220134,0.0733806720201944,0.0941869220940644,0,0.0401811543233978,0.0405755668503056
"chr9_33953283_33963789_-","chr9_33953283_33963789","UBAP2",0.142373676718031,0.0489204480134629,0,0.033979442233572,0,0.0405755668503056
"chr9_134381501_134381840_+","chr9_134381501_134381840","POMT1",0,0,0,0.0679588844671441,0,0.0405755668503056
"chr17_53478830_53481229_-","chr17_53478830_53481229","MMD",0.0610172900220134,0,0,0.033979442233572,0,0.0405755668503056
"chr7_77210744_77221573_+","chr7_77210744_77221573","PTPN12",0,0,0,0.0509691633503581,0,0.0405755668503056
"chr5_72370569_72373320_+","chr5_72370569_72373320","FCHO2",0.101695483370022,0.146761344040389,0,0.0509691633503581,0.120543462970193,0.0405755668503056
"chr12_83250789_83251359_+","chr12_83250789_83251359","TMTC2",0.0406781933480089,0.0489204480134629,0.0941869220940644,0,0,0.0405755668503056
"chr19_5047487_5082515_+","chr19_5047487_5082515","KDM4B",0.0813563866960179,0.122301120033657,0,0,0.0602717314850967,0.0405755668503056
"chr16_53907698_53913899_+","chr16_53907698_53913899","FTO",0,0,0,0,0,0.0405755668503056
"chr10_111883775_111890244_+","chr10_111883775_111890244","ADD3",0.0406781933480089,0,0.0941869220940644,0,0.0602717314850967,0.0405755668503056
"chr17_38562636_38563194_-","chr17_38562636_38563194","TOP2A",0.0610172900220134,0,0,0.0509691633503581,0,0.0405755668503056
"chr1_52959283_52975384_-","chr1_52959283_52975384","ZCCHC11",0.18305187006604,0.0489204480134629,0.0941869220940644,0.0679588844671441,0.100452885808494,0.0405755668503056
"chr7_127344893_127361454_+","chr7_127344893_127361454","SND1",0,0.0489204480134629,0,0,0,0.0405755668503056
"chr15_59204762_59205895_-","chr15_59204762_59205895","SLTM",0,0,0,0,0.0401811543233978,0.0405755668503056
"chr5_151169884_151170623_+","chr5_151169884_151170623","G3BP1",0.0406781933480089,0.0489204480134629,0.0470934610470322,0,0,0.0405755668503056
"chr2_201721405_201721708_-","chr2_201721405_201721708","CLK1",0.0610172900220134,0.17122156804712,0.117733652617581,0,0.0602717314850967,0.0405755668503056
"chr1_219366424_219392054_+","chr1_219366424_219392054","LYPLAL1",0,0,0,0,0,0.0405755668503056
"chr9_138741983_138774924_-","chr9_138741983_138774924","CAMSAP1",0.101695483370022,0.146761344040389,0,0.0679588844671441,0.100452885808494,0.0405755668503056
"chr8_100286426_100287482_+","chr8_100286426_100287482","VPS13B",0,0,0,0,0,0.0405755668503056
"chrX_53641495_53641706_-","chrX_53641495_53641706","HUWE1",0,0,0,0,0,0.0405755668503056
"chr4_88983058_88987031_+","chr4_88983058_88987031","PKD2",0,0,0,0,0,0.0405755668503056
"chr7_72873866_72884813_-","chr7_72873866_72884813","BAZ1B",0.0406781933480089,0.0733806720201944,0.117733652617581,0,0.0602717314850967,0.0405755668503056
"chr7_87593949_87607727_+","chr7_87593949_87607727","ADAM22",0.264408256762058,0.293522688080777,0.0941869220940644,0.0509691633503581,0,0.0405755668503056
"chr5_134705096_134705832_-","chr5_134705096_134705832","H2AFY",0.0406781933480089,0,0,0,0,0.0405755668503056
"chr12_124846672_124848345_-","chr12_124846672_124848345","NCOR2",0,0,0,0,0,0.0405755668503056
"chr10_76598441_76603236_+","chr10_76598441_76603236","KAT6B",0.122034580044027,0.0489204480134629,0.235467305235161,0,0.100452885808494,0.0405755668503056
"chr3_179310432_179319578_-","chr3_179310432_179319578","MRPL47",0,0,0,0,0,0.0405755668503056
"chr9_33351558_33352717_+","chr9_33351558_33352717","NFX1",0.122034580044027,0.0489204480134629,0,0,0,0.0405755668503056
"chr16_68155890_68157024_+","chr16_68155890_68157024","NFATC3",0.162712773392036,0.146761344040389,0.141280383141097,0.033979442233572,0.0803623086467956,0.0405755668503056
"chr4_121675708_121732604_-","chr4_121675708_121732604","PRDM5",0.162712773392036,0.34244313609424,0.188373844188129,0.101938326700716,0,0.0405755668503056
"chr20_10536879_10541468_+","chr20_10536879_10541468","C20orf94",0,0,0,0.033979442233572,0,0.0405755668503056
"chr8_131092148_131104389_-","chr8_131092148_131104389","ASAP1",0,0,0,0,0,0.0405755668503056
"chr6_149663821_149691235_+","chr6_149663821_149691235","TAB2",0.0406781933480089,0,0,0,0,0.0405755668503056
"chr2_24283684_24286652_+","chr2_24283684_24286652","FKBP1B",0,0,0,0,0,0.0405755668503056
"chr7_156619299_156629579_-","chr7_156619299_156629579","LMBR1",0.508477416850112,0.293522688080777,0.42384114942329,0.135917768934288,0.120543462970193,0.0405755668503056
"chr16_53907698_53922863_+","chr16_53907698_53922863","FTO",0.0610172900220134,0,0,0.033979442233572,0,0.0405755668503056
"chr5_127474289_127488497_+","chr5_127474289_127488497","SLC12A2",0,0,0.0470934610470322,0,0,0.0405755668503056
"chr6_170852689_170858201_-","chr6_170852689_170858201","PSMB1",0,0,0,0,0,0.0405755668503056
"chr11_108046973_108047817_-","chr11_108046973_108047817","NPAT",0.122034580044027,0.122301120033657,0.0941869220940644,0.0509691633503581,0,0.0405755668503056
"chr3_27478879_27490288_-","chr3_27478879_27490288","SLC4A7",0,0,0,0,0,0.0405755668503056
"chr22_30366965_30375041_+","chr22_30366965_30375041","MTMR3",0,0.0489204480134629,0,0,0,0.0405755668503056
"chr7_148543562_148544397_-","chr7_148543562_148544397","EZH2",0.305086450110067,0.220142016060583,0.211920574711645,0,0.0602717314850967,0.0405755668503056
"chr15_72338065_72338975_-","chr15_72338065_72338975","MYO9A",0,0,0,0,0,0.0405755668503056
"chr3_47079156_47098980_-","chr3_47079156_47098980","SETD2",0,0,0,0,0,0.0405755668503056
"chr10_102683732_102685776_+","chr10_102683732_102685776","FAM178A",0.0610172900220134,0,0,0,0.0602717314850967,0.0405755668503056
"chr12_1480999_1553916_+","chr12_1480999_1553916","ERC1",0,0,0,0,0,0.0405755668503056
"chr3_119219542_119232566_+","chr3_119219542_119232566","TIMMDC1",0,0.0978408960269258,0.0941869220940644,0,0,0.0405755668503056
"chr7_74119496_74131270_+","chr7_74119496_74131270","GTF2I",0,0,0,0,0,0.0405755668503056
"chr13_50279757_50280508_-","chr13_50279757_50280508","KPNA3",0,0,0.0470934610470322,0,0,0.0405755668503056
"chr15_72300167_72320134_-","chr15_72300167_72320134","MYO9A",0,0.0733806720201944,0,0,0,0.0405755668503056
"chr10_7839010_7844817_+","chr10_7839010_7844817","ATP5C1",0.18305187006604,0.220142016060583,0.141280383141097,0.0679588844671441,0,0.0405755668503056
"chr8_29959414_29962002_+","chr8_29959414_29962002","LEPROTL1",0.0813563866960179,0.0733806720201944,0,0.0509691633503581,0,0.0405755668503056
"chr20_36685934_36694658_+","chr20_36685934_36694658","RPRD1B",0,0.0978408960269258,0,0,0,0.0405755668503056
"chr2_230701564_230744844_-","chr2_230701564_230744844","TRIP12",0,0,0,0,0,0.0405755668503056
"chr11_3789811_3797251_-","chr11_3789811_3797251","NUP98",0.0610172900220134,0.0489204480134629,0,0,0,0.0405755668503056
"chr4_106367540_106377902_-","chr4_106367540_106377902","PPA2",0.122034580044027,0,0,0,0,0.0405755668503056
"chr4_52729603_52758017_+","chr4_52729603_52758017","DCUN1D4",0.0813563866960179,0.0489204480134629,0,0,0.120543462970193,0.0405755668503056
"chr14_50616726_50616948_-","chr14_50616726_50616948","SOS2",0.101695483370022,0.146761344040389,0.0941869220940644,0,0.0401811543233978,0.0405755668503056
"chr4_140037803_140060651_-","chr4_140037803_140060651","ELF2",0.0610172900220134,0.0733806720201944,0,0,0,0.0405755668503056
"chr8_141840571_141900868_-","chr8_141840571_141900868","PTK2",0,0.0489204480134629,0,0,0.0401811543233978,0.0405755668503056
"chr4_73956384_73958017_-","chr4_73956384_73958017","ANKRD17",0.122034580044027,0.17122156804712,0.235467305235161,0.135917768934288,0.0401811543233978,0.0405755668503056
"chr4_52729603_52752804_+","chr4_52729603_52752804","DCUN1D4",0,0,0,0,0,0.0405755668503056
"chr2_172782047_172809519_+","chr2_172782047_172809519","HAT1",0.18305187006604,0.122301120033657,0.235467305235161,0.033979442233572,0,0.0405755668503056
"chr19_23316882_23318845_+","chr19_23316882_23318845","TCONS_l2_00012420",0.122034580044027,0.122301120033657,0,0,0.0401811543233978,0.0405755668503056
"chr13_41826781_41835051_-","chr13_41826781_41835051","MTRF1",0.18305187006604,0.0489204480134629,0.0941869220940644,0,0,0.0405755668503056
"chr9_129102787_129157976_+","chr9_129102787_129157976","FAM125B",0,0,0,0,0,0.0405755668503056
"chr15_43120126_43132631_-","chr15_43120126_43132631","TTBK2",0.0406781933480089,0.0733806720201944,0,0,0,0.0405755668503056
"chr4_1902353_1906105_+","chr4_1902353_1906105","WHSC1",0.162712773392036,0.0733806720201944,0.0470934610470322,0.0849486055839301,0,0.0405755668503056
"chr21_40641825_40646398_-","chr21_40641825_40646398","BRWD1",0,0.0489204480134629,0,0,0.0401811543233978,0.0405755668503056
"chr1_27056142_27059283_+","chr1_27056142_27059283","ARID1A",0,0.122301120033657,0.0706401915705483,0.0849486055839301,0,0.0405755668503056
"chr14_73614503_73614802_+","chr14_73614503_73614802","PSEN1",0.223730063414049,0.0489204480134629,0.0706401915705483,0.033979442233572,0,0.0405755668503056
"chr5_76342172_76344097_+","chr5_76342172_76344097","AGGF1",0,0,0,0,0,0.0405755668503056
"chr9_36352739_36353328_-","chr9_36352739_36353328","RNF38",0,0.0978408960269258,0.0470934610470322,0.033979442233572,0,0.0405755668503056
"chr1_6867043_6885270_+","chr1_6867043_6885270","CAMTA1",0,0.0978408960269258,0,0,0,0.0405755668503056
"chr3_128525215_128526514_+","chr3_128525215_128526514","RAB7A",0.0813563866960179,0.0733806720201944,0,0,0,0.0405755668503056
"chr9_14639894_14680160_-","chr9_14639894_14680160","ZDHHC21",0.0813563866960179,0.220142016060583,0.0706401915705483,0.033979442233572,0.0602717314850967,0.0405755668503056
"chr1_23356962_23377013_+","chr1_23356962_23377013","KDM1A",0.162712773392036,0.0489204480134629,0.211920574711645,0,0,0.0405755668503056
"chr5_167915607_167919852_+","chr5_167915607_167919852","RARS",0,0.0489204480134629,0.0470934610470322,0.033979442233572,0,0.0405755668503056
"chr10_70218861_70229920_-","chr10_70218861_70229920","DNA2",0,0,0.164827113664613,0.033979442233572,0,0.0405755668503056
"chr1_94341824_94343418_-","chr1_94341824_94343418","DNTTIP2",0,0.0733806720201944,0,0,0,0.0405755668503056
"chr1_200729967_200784772_+","chr1_200729967_200784772","CAMSAP2",0,0.0489204480134629,0,0,0.0401811543233978,0.0405755668503056
"chr10_86198268_86237420_+","chr10_86198268_86237420","FAM190B",0.162712773392036,0.122301120033657,0.0706401915705483,0,0.0401811543233978,0.0405755668503056
"chr10_93711160_93713630_+","chr10_93711160_93713630","BTAF1",0,0,0,0,0,0.0405755668503056
"chr10_103565802_103567658_-","chr10_103565802_103567658","MGEA5",0,0,0,0,0,0.0405755668503056
"chr11_30516843_30557722_-","chr11_30516843_30557722","MPPED2",0,0,0,0,0,0.0405755668503056
"chr11_32948703_32956981_+","chr11_32948703_32956981","QSER1",0.142373676718031,0.34244313609424,0.0706401915705483,0.101938326700716,0.0401811543233978,0.0405755668503056
"chr11_103173822_103194718_+","chr11_103173822_103194718","DYNC2H1",0,0,0,0,0,0.0405755668503056
"chr11_107916997_107925682_+","chr11_107916997_107925682","CUL5",0.101695483370022,0,0,0,0,0.0405755668503056
"chr12_12283717_12288234_-","chr12_12283717_12288234","LRP6",0,0,0,0,0,0.0405755668503056
"chr12_32480395_32481489_+","chr12_32480395_32481489","BICD1",0.0610172900220134,0.0978408960269258,0,0,0,0.0405755668503056
"chr12_70671912_70713144_+","chr12_70671912_70713144","CNOT2",0,0.0489204480134629,0,0,0,0.0405755668503056
"chr12_124911168_124922542_-","chr12_124911168_124922542","NCOR2",0,0,0,0,0,0.0405755668503056
"chr13_41892942_41910892_+","chr13_41892942_41910892","NAA16",0.162712773392036,0.0489204480134629,0.0470934610470322,0,0.0401811543233978,0.0405755668503056
"chr13_102521075_102527646_-","chr13_102521075_102527646","FGF14",0,0,0,0,0,0.0405755668503056
