"","Id","Gene symbol","FBN","H9_ESC"
"chr1_1721834_1724750_-","chr1_1721834_1724750","GNB1",0.0234369175559785,0
"chr1_172356273_172357949_+","chr1_172356273_172357949","DNM3",0.0117184587779893,0
"chr1_172520652_172526934_+","chr1_172520652_172526934","SUCO",0.105466129001903,0.0247835998295235
"chr1_172520652_172539870_+","chr1_172520652_172539870","SUCO",0.0820292114459249,0
"chr1_172520652_172548407_+","chr1_172520652_172548407","SUCO",0.0820292114459249,0
"chr1_172520652_172560211_+","chr1_172520652_172560211","SUCO",0.128903046557882,0
"chr1_172525009_172526934_+","chr1_172525009_172526934","SUCO",0.0234369175559785,0
"chr1_172525009_172539870_+","chr1_172525009_172539870","SUCO",0.105466129001903,0.0247835998295235
"chr1_172525009_172543138_+","chr1_172525009_172543138","SUCO",0.0117184587779893,0
"chr1_172525009_172560211_+","chr1_172525009_172560211","SUCO",0.0117184587779893,0
"chr1_1735858_1747301_-","chr1_1735858_1747301","GNB1",0.0117184587779893,0
"chr1_1735858_1749314_-","chr1_1735858_1749314","GNB1",0.0585922938899464,0
"chr1_1735858_1756938_-","chr1_1735858_1756938","GNB1",0.0351553763339678,0
"chr1_173593926_173596298_-","chr1_173593926_173596298","ANKRD45",0.0234369175559785,0
"chr1_173702852_173703425_+","chr1_173702852_173703425","KLHL20",0.0117184587779893,0
"chr1_173720903_173726298_+","chr1_173720903_173726298","KLHL20",0.0234369175559785,0
"chr1_173799798_173800768_+","chr1_173799798_173800768","DARS2",0.0117184587779893,0
"chr1_173799798_173823043_+","chr1_173799798_173823043","DARS2",0.0117184587779893,0.0247835998295235
"chr1_173814367_173819617_+","chr1_173814367_173819617","DARS2",0.0117184587779893,0
"chr1_173814367_173823043_+","chr1_173814367_173823043","DARS2",0.0117184587779893,0
"chr1_173833395_173833842_-","chr1_173833395_173833842","GAS5",0.0117184587779893,0
"chr1_173834367_173834685_-","chr1_173834367_173834685","GAS5",0,0.0123917999147618
"chr1_173915614_173934258_-","chr1_173915614_173934258","RC3H1",0.0117184587779893,0
"chr1_173933977_173934258_-","chr1_173933977_173934258","RC3H1",0.0117184587779893,0
"chr1_174200283_174200493_+","chr1_174200283_174200493","RABGAP1L",0.0117184587779893,0
"chr1_174200283_174247917_+","chr1_174200283_174247917","RABGAP1L",0.0117184587779893,0
"chr1_174241552_174274265_+","chr1_174241552_174274265","RABGAP1L",0.0234369175559785,0
"chr1_1747195_1756938_-","chr1_1747195_1756938","GNB1",0.105466129001903,0
"chr1_1747195_1770677_-","chr1_1747195_1770677","GNB1",0,0.0371753997442853
"chr1_175937533_175937676_-","chr1_175937533_175937676","SCARNA3",0.0117184587779893,0
"chr1_175956079_175996824_-","chr1_175956079_175996824","RFWD2",0.0117184587779893,0
"chr1_175996708_176015460_-","chr1_175996708_176015460","RFWD2",0,0.0123917999147618
"chr1_176050288_176055026_-","chr1_176050288_176055026","RFWD2",0.0117184587779893,0
"chr1_176050288_176085817_-","chr1_176050288_176085817","RFWD2",0.0117184587779893,0
"chr1_176050288_176105683_-","chr1_176050288_176105683","RFWD2",0.187495340447828,0
"chr1_176085760_176105683_-","chr1_176085760_176105683","RFWD2",0.0820292114459249,0.0371753997442853
"chr1_176085760_176118210_-","chr1_176085760_176118210","RFWD2",0.0234369175559785,0
"chr1_176104146_176133027_-","chr1_176104146_176133027","RFWD2",0.0234369175559785,0
"chr1_176118142_176133027_-","chr1_176118142_176133027","RFWD2",0.0117184587779893,0
"chr1_176118142_176153828_-","chr1_176118142_176153828","RFWD2",0.0820292114459249,0
"chr1_176132005_176133027_-","chr1_176132005_176133027","RFWD2",0.0117184587779893,0
"chr1_176132005_176153828_-","chr1_176132005_176153828","RFWD2",0.0468738351119571,0
"chr1_176524543_176526377_+","chr1_176524543_176526377","PAPPA2",0,0.0495671996590471
"chr1_176903288_176934373_-","chr1_176903288_176934373","ASTN1",0.0234369175559785,0
"chr1_177030214_177030401_-","chr1_177030214_177030401","ASTN1",0.0117184587779893,0
"chr1_17742976_17747324_-","chr1_17742976_17747324","RCC2",0,0.0123917999147618
"chr1_178252699_178269253_+","chr1_178252699_178269253","RASAL2",0.0117184587779893,0
"chr1_178745817_178754742_+","chr1_178745817_178754742","RALGPS2",0,0.0123917999147618
"chr1_178846633_178863159_+","chr1_178846633_178863159","RALGPS2",0.0117184587779893,0
"chr1_178846633_178871346_+","chr1_178846633_178871346","RALGPS2",0.0117184587779893,0
"chr1_179012850_179023773_+","chr1_179012850_179023773","FAM20B",0.0234369175559785,0
"chr1_179033062_179033631_+","chr1_179033062_179033631","FAM20B",0.0234369175559785,0.0123917999147618
"chr1_179033062_179035994_+","chr1_179033062_179035994","FAM20B",0.0117184587779893,0
"chr1_17907048_17914974_+","chr1_17907048_17914974","ARHGEF10L",0,0.0619589995738088
"chr1_179086467_179087899_-","chr1_179086467_179087899","ABL2",0.0117184587779893,0
"chr1_179086467_179102509_-","chr1_179086467_179102509","ABL2",0.0117184587779893,0
"chr1_179089325_179091002_-","chr1_179089325_179091002","ABL2",0.0585922938899464,0.0123917999147618
"chr1_179100446_179100616_-","chr1_179100446_179100616","ABL2",0.0234369175559785,0
"chr1_179100446_179102509_-","chr1_179100446_179102509","ABL2",0.0937476702239142,0.0495671996590471
"chr1_179271812_179307031_+","chr1_179271812_179307031","SOAT1",0.0234369175559785,0
"chr1_179304641_179310445_+","chr1_179304641_179310445","SOAT1",0.0234369175559785,0
"chr1_179304641_179320597_+","chr1_179304641_179320597","SOAT1",0.0117184587779893,0
"chr1_179306972_179312770_+","chr1_179306972_179312770","SOAT1",0.0117184587779893,0
"chr1_179310163_179312770_+","chr1_179310163_179312770","SOAT1",0.0117184587779893,0
"chr1_179311249_179312770_+","chr1_179311249_179312770","SOAT1",0.0468738351119571,0
"chr1_179316735_179318077_+","chr1_179316735_179318077","SOAT1",0.0117184587779893,0
"chr1_179316735_179320597_+","chr1_179316735_179320597","SOAT1",0.0117184587779893,0
"chr1_179347772_179364337_+","chr1_179347772_179364337","AXDND1",0.0351553763339678,0
"chr1_179858448_179873157_+","chr1_179858448_179873157","TOR1AIP1",0.0117184587779893,0
"chr1_179955304_179966310_+","chr1_179955304_179966310","CEP350",0.0234369175559785,0
"chr1_179972309_179975702_+","chr1_179972309_179975702","CEP350",0.105466129001903,0
"chr1_179972309_179993717_+","chr1_179972309_179993717","CEP350",0.0117184587779893,0
"chr1_179972309_180006224_+","chr1_179972309_180006224","CEP350",0.0117184587779893,0
"chr1_180010273_180017840_+","chr1_180010273_180017840","CEP350",0.0234369175559785,0
"chr1_180010273_180022301_+","chr1_180010273_180022301","CEP350",0,0.0123917999147618
"chr1_180031355_180034407_+","chr1_180031355_180034407","CEP350",0.0117184587779893,0
"chr1_180044157_180059931_+","chr1_180044157_180059931","CEP350",0.0117184587779893,0
"chr1_180053153_180056852_+","chr1_180053153_180056852","CEP350",0.0117184587779893,0
"chr1_180366651_180382606_-","chr1_180366651_180382606","ACBD6",0.0468738351119571,0.0123917999147618
"chr1_180366651_180399397_-","chr1_180366651_180399397","ACBD6",0.0117184587779893,0.0123917999147618
"chr1_180793889_180794480_+","chr1_180793889_180794480","XPR1",0.0117184587779893,0
"chr1_180953813_180957481_-","chr1_180953813_180957481","STX6",0.0117184587779893,0
"chr1_180953813_180962561_-","chr1_180953813_180962561","STX6",0.281243010671743,0.0495671996590471
"chr1_180953813_180974599_-","chr1_180953813_180974599","STX6",0.128903046557882,0.0123917999147618
"chr1_181548208_181620577_+","chr1_181548208_181620577","CACNA1E",0.0117184587779893,0
"chr1_182841472_182852770_+","chr1_182841472_182852770","DHX9",0.0117184587779893,0
"chr1_182853748_182853948_+","chr1_182853748_182853948","DHX9",0.0117184587779893,0
"chr1_183261925_183262928_-","chr1_183261925_183262928","NMNAT2",0.0234369175559785,0
"chr1_183495731_183507575_+","chr1_183495731_183507575","SMG7",0.0117184587779893,0
"chr1_184703665_184718726_-","chr1_184703665_184718726","EDEM3",0.0234369175559785,0
"chr1_185056684_185062408_+","chr1_185056684_185062408","RNF2",0.0468738351119571,0
"chr1_185143504_185144245_+","chr1_185143504_185144245","SWT1",0.0117184587779893,0
"chr1_185143504_185154063_+","chr1_185143504_185154063","SWT1",0.0117184587779893,0
"chr1_185143504_185159774_+","chr1_185143504_185159774","SWT1",0.0117184587779893,0
"chr1_185153375_185191168_+","chr1_185153375_185191168","SWT1",0.0117184587779893,0
"chr1_185183639_185200840_+","chr1_185183639_185200840","SWT1",0.0468738351119571,0.0123917999147618
"chr1_185269569_185276271_-","chr1_185269569_185276271","IVNS1ABP",0,0.0123917999147618
"chr1_186304470_186325581_-","chr1_186304470_186325581","TPR",0.0117184587779893,0
"chr1_186312458_186316590_-","chr1_186312458_186316590","TPR",0.0117184587779893,0
"chr1_186321108_186324690_-","chr1_186321108_186324690","TPR",0,0.0123917999147618
"chr1_186321108_186340175_-","chr1_186321108_186340175","TPR",0.0117184587779893,0
"chr1_186359843_186360923_+","chr1_186359843_186360923","C1orf27",0.0351553763339678,0.0247835998295235
"chr1_193038164_193046180_+","chr1_193038164_193046180","TROVE2",0.0351553763339678,0
"chr1_193038164_193051838_+","chr1_193038164_193051838","TROVE2",0.0117184587779893,0
"chr1_193038164_193053787_+","chr1_193038164_193053787","TROVE2",0.0117184587779893,0
"chr1_193038164_193053828_+","chr1_193038164_193053828","TROVE2",0.0234369175559785,0
"chr1_193044950_193046180_+","chr1_193044950_193046180","TROVE2",0.0585922938899464,0
"chr1_19483261_19486775_-","chr1_19483261_19486775","UBR4",0.0117184587779893,0
"chr1_19495929_19505714_-","chr1_19495929_19505714","UBR4",0.0117184587779893,0
"chr1_19499358_19501527_-","chr1_19499358_19501527","UBR4",0.0117184587779893,0
"chr1_19503086_19514034_-","chr1_19503086_19514034","UBR4",0.0234369175559785,0
"chr1_19518682_19519034_-","chr1_19518682_19519034","UBR4",0.0117184587779893,0.0123917999147618
"chr1_19519927_19523759_-","chr1_19519927_19523759","UBR4",0.0351553763339678,0
"chr1_196249990_196285156_-","chr1_196249990_196285156","KCNT2",0,0.0123917999147618
"chr1_196367693_196397399_-","chr1_196367693_196397399","KCNT2",0.0117184587779893,0
"chr1_196398707_196448368_-","chr1_196398707_196448368","KCNT2",0.0234369175559785,0
"chr1_197055933_197065294_-","chr1_197055933_197065294","ASPM",0,0.0123917999147618
"chr1_197509094_197552383_-","chr1_197509094_197552383","DENND1B",0.0117184587779893,0
"chr1_197552282_197684204_-","chr1_197552282_197684204","DENND1B",0.0468738351119571,0
"chr1_197576203_197627499_-","chr1_197576203_197627499","DENND1B",0.0117184587779893,0
"chr1_197611841_197627499_-","chr1_197611841_197627499","DENND1B",0.105466129001903,0
"chr1_197611841_197684204_-","chr1_197611841_197684204","DENND1B",0.0234369175559785,0
"chr1_197641167_197643299_-","chr1_197641167_197643299","DENND1B",0.0351553763339678,0
"chr1_198201683_198233365_+","chr1_198201683_198233365","NEK7",0.0351553763339678,0
"chr1_198201683_198248191_+","chr1_198201683_198248191","NEK7",0.0117184587779893,0
"chr1_200539039_200575022_-","chr1_200539039_200575022","KIF14",0.0117184587779893,0
"chr1_200549382_200561368_-","chr1_200549382_200561368","KIF14",0.0117184587779893,0
"chr1_200558345_200562897_-","chr1_200558345_200562897","KIF14",0.0117184587779893,0
"chr1_200583446_200584737_-","chr1_200583446_200584737","KIF14",0.0351553763339678,0
"chr1_200729967_200730226_+","chr1_200729967_200730226","CAMSAP2",0.0117184587779893,0
"chr1_200729967_200784772_+","chr1_200729967_200784772","CAMSAP2",0.140621505335871,0
"chr1_200729967_200801973_+","chr1_200729967_200801973","CAMSAP2",0.0468738351119571,0
"chr1_200776504_200784772_+","chr1_200776504_200784772","CAMSAP2",0.0117184587779893,0
"chr1_200784689_200801973_+","chr1_200784689_200801973","CAMSAP2",0.0117184587779893,0
"chr1_200801328_200822623_+","chr1_200801328_200822623","CAMSAP2",0.0117184587779893,0
"chr1_201749549_201772842_+","chr1_201749549_201772842","NAV1",0.0117184587779893,0
"chr1_201779074_201786413_+","chr1_201779074_201786413","NAV1",0.0117184587779893,0
"chr1_201786216_201786413_+","chr1_201786216_201786413","NAV1",0.0703107526679357,0
"chr1_201816407_201816766_+","chr1_201816407_201816766","IPO9",0.0351553763339678,0
"chr1_201821232_201828122_+","chr1_201821232_201828122","IPO9",0.0351553763339678,0
"chr1_201823723_201828122_+","chr1_201823723_201828122","IPO9",0.0117184587779893,0
"chr1_201970504_201970895_+","chr1_201970504_201970895","RNPEP",0.0234369175559785,0
"chr1_201970504_201972589_+","chr1_201970504_201972589","RNPEP",0.0234369175559785,0.0123917999147618
"chr1_201970504_201973624_+","chr1_201970504_201973624","RNPEP",0.0117184587779893,0
"chr1_202385915_202398057_+","chr1_202385915_202398057","PPP1R12B",0,0.0123917999147618
"chr1_202702529_202705520_-","chr1_202702529_202705520","KDM5B",0,0.0123917999147618
"chr1_202704557_202746222_-","chr1_202704557_202746222","KDM5B",0,0.0123917999147618
"chr1_202709802_202733273_-","chr1_202709802_202733273","KDM5B",0.0117184587779893,0
"chr1_202719787_202727638_-","chr1_202719787_202727638","KDM5B",0.0117184587779893,0
"chr1_202724399_202733273_-","chr1_202724399_202733273","KDM5B",0.0351553763339678,0
"chr1_202729543_202742416_-","chr1_202729543_202742416","KDM5B",0.0117184587779893,0
"chr1_202742246_202743863_-","chr1_202742246_202743863","KDM5B",0.0117184587779893,0
"chr1_202862367_202864845_-","chr1_202862367_202864845","KLHL12",0.0117184587779893,0
"chr1_202912886_202914297_-","chr1_202912886_202914297","ADIPOR1",0.0117184587779893,0
"chr1_203651870_203652526_+","chr1_203651870_203652526","ATP2B4",0.0117184587779893,0
"chr1_203668588_203677232_+","chr1_203668588_203677232","ATP2B4",0.0117184587779893,0
"chr1_203680005_203691817_+","chr1_203680005_203691817","ATP2B4",0.0820292114459249,0.0123917999147618
"chr1_204082043_204083733_+","chr1_204082043_204083733","SOX13",0.0351553763339678,0.0123917999147618
"chr1_204082043_204086318_+","chr1_204082043_204086318","SOX13",0,0.0123917999147618
"chr1_204082043_204086835_+","chr1_204082043_204086835","SOX13",0.0117184587779893,0
"chr1_204437998_204439014_-","chr1_204437998_204439014","PIK3C2B",0.0117184587779893,0
"chr1_204494612_204501374_+","chr1_204494612_204501374","MDM4",0.0234369175559785,0
"chr1_205072985_205074296_-","chr1_205072985_205074296","RBBP5",0.0234369175559785,0
"chr1_205138291_205156934_-","chr1_205138291_205156934","DSTYK",0.0234369175559785,0
"chr1_205156546_205156934_-","chr1_205156546_205156934","DSTYK",0.0117184587779893,0
"chr1_205388358_205389702_-","chr1_205388358_205389702","LEMD1",0.0117184587779893,0
"chr1_205585606_205593019_-","chr1_205585606_205593019","ELK4",0.281243010671743,0.0991343993180941
"chr1_205588085_205589966_-","chr1_205588085_205589966","ELK4",0.0351553763339678,0
"chr1_205693054_205698749_-","chr1_205693054_205698749","NUCKS1",0,0.0123917999147618
"chr1_205696828_205698749_-","chr1_205696828_205698749","NUCKS1",0.0351553763339678,0
"chr1_205763998_205770188_-","chr1_205763998_205770188","SLC41A1",0.0117184587779893,0
"chr1_206516200_206516362_+","chr1_206516200_206516362","SRGAP2B",0.0117184587779893,0
"chr1_206566046_206567030_+","chr1_206566046_206567030","SRGAP2B",0.0468738351119571,0
"chr1_20662796_20672086_+","chr1_20662796_20672086","VWA5B1",0.0234369175559785,0
"chr1_20664139_20677419_+","chr1_20664139_20677419","VWA5B1",0.0117184587779893,0
"chr1_2075649_2087531_+","chr1_2075649_2087531","PRKCZ",0,0.0123917999147618
"chr1_207930359_207934791_+","chr1_207930359_207934791","CD46",0.0117184587779893,0
"chr1_207930359_207940540_+","chr1_207930359_207940540","CD46",0,0.0123917999147618
"chr1_208315674_208391347_-","chr1_208315674_208391347","PLXNA2",0.0117184587779893,0
"chr1_208383625_208391347_-","chr1_208383625_208391347","PLXNA2",0.0468738351119571,0
"chr1_2087434_2106752_+","chr1_2087434_2106752","PRKCZ",0.0117184587779893,0
"chr1_210126054_210194599_+","chr1_210126054_210194599","SYT14",0,0.0123917999147618
"chr1_210139238_210194599_+","chr1_210139238_210194599","SYT14",0.0117184587779893,0
"chr1_210186978_210194599_+","chr1_210186978_210194599","SYT14",0.0820292114459249,0
"chr1_21024872_21031392_-","chr1_21024872_21031392","KIF17",0.0117184587779893,0
"chr1_210267667_210273806_+","chr1_210267667_210273806","SYT14",0,0.0123917999147618
"chr1_210522277_210591669_+","chr1_210522277_210591669","HHAT",0.0234369175559785,0
"chr1_21071237_21100103_-","chr1_21071237_21100103","HP1BP3",0.0117184587779893,0
"chr1_21076216_21076468_-","chr1_21076216_21076468","HP1BP3",0.0234369175559785,0
"chr1_21076216_21100103_-","chr1_21076216_21100103","HP1BP3",0.152339964113861,0.0123917999147618
"chr1_21083659_21100103_-","chr1_21083659_21100103","HP1BP3",0.105466129001903,0
"chr1_21083659_21103243_-","chr1_21083659_21103243","HP1BP3",0.0820292114459249,0
"chr1_21083659_21106401_-","chr1_21083659_21106401","HP1BP3",0.0117184587779893,0
"chr1_21091870_21100103_-","chr1_21091870_21100103","HP1BP3",0.0234369175559785,0
"chr1_210970850_210971102_-","chr1_210970850_210971102","KCNH1",0.0117184587779893,0
"chr1_21097423_21100103_-","chr1_21097423_21100103","HP1BP3",0.0703107526679357,0.0371753997442853
"chr1_21097423_21103243_-","chr1_21097423_21103243","HP1BP3",0.0351553763339678,0.0123917999147618
"chr1_21137231_21139732_-","chr1_21137231_21139732","EIF4G3",0.0117184587779893,0
"chr1_211433450_211462738_+","chr1_211433450_211462738","RCOR3",0,0.0123917999147618
"chr1_21143885_21183990_-","chr1_21143885_21183990","EIF4G3",0.0117184587779893,0
"chr1_211444574_211449760_+","chr1_211444574_211449760","RCOR3",0,0.0123917999147618
"chr1_211526581_211534121_+","chr1_211526581_211534121","TRAF5",0,0.0123917999147618
"chr1_21154110_21176023_-","chr1_21154110_21176023","EIF4G3",0.0117184587779893,0
"chr1_21155640_21221994_-","chr1_21155640_21221994","EIF4G3",0.0117184587779893,0
"chr1_21167349_21191755_-","chr1_21167349_21191755","EIF4G3",0.0117184587779893,0
"chr1_21167349_21212864_-","chr1_21167349_21212864","EIF4G3",0.0234369175559785,0
"chr1_211952260_211966532_-","chr1_211952260_211966532","LPGAT1",0.257806093115764,0
"chr1_211956571_211966532_-","chr1_211956571_211966532","LPGAT1",0.0117184587779893,0
"chr1_211960974_211966532_-","chr1_211960974_211966532","LPGAT1",0.0351553763339678,0
"chr1_212179981_212194554_-","chr1_212179981_212194554","INTS7",0.0234369175559785,0
"chr1_21219112_21231464_-","chr1_21219112_21231464","EIF4G3",0,0.0123917999147618
