"","Id","Gene","SRR5817025_2242-1_Hepa_Day_96","SRR5817026_2242-1_Hepa_Day_102","SRR5817027_2242-1_Hepa_Day_120","SRR5817028_2242-1_Hepa_Day_137","SRR5817029_2242-1_Hepa_Day_172","SRR5817030_2242-1_Hepa_Day_193","SRR5817031_2242-1_Hepa_Day_224","SRR5817032_2242-1_Hepa_Day_295","SRR5817033_2242-1_Hepa_Day_377","SRR5817034_2242-1_Hepa_Day_450","SRR5817035_2242-1_Hepa_Day_495","SRR5817036_8858-1_Hepa_Day_180","SRR5817037_8858-3_Hepa_Day_100","SRR5817038_8858-3_Hepa_Day_130","SRR5817039_8858-1_Thy1_Day_82","SRR5817040_8858-1_Thy1_Day_93","SRR5817041_8858-1_Thy1_Day_100","SRR5817042_8858-1_Thy1_Day_450","SRR5817043_2242-1_Thy1_Day_100","SRR5817044_2242-1_Thy1_Day_160","SRR5817045_2242-1_Thy1_Day_160b","SRR5817046_2242-1_Thy1_Day_250"
"chr1_171492360_171556890_-","chr1_171492360_171556890","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0.307941661478705
"chr1_171493960_171502100_-","chr1_171493960_171502100","not_annotated",0,0,0.0177395480268283,0,0,0.0788955008578308,0,0,0,0.0944413074190163,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_171501489_171501731_-","chr1_171501489_171501731","not_annotated",0,0.0230427499697103,0,0,0,0.0525970005718872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_171504567_171530242_+","chr1_171504567_171530242","PRRC2C",0,0,0,0,0,0,0.119870505092054,0.0450655651020195,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_171519225_171546776_+","chr1_171519225_171546776","PRRC2C",0,0,0,0,0.0666686207980185,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr1_171537386_171544267_+","chr1_171537386_171544267","PRRC2C",0,0,0.0177395480268283,0,0,0,0,0.0450655651020195,0.0293665704177321,0,0.0278944486337257,0,0,0,0,0.028011126803878,0,0,0,0,0,0
"chr1_171537386_171556890_+","chr1_171537386_171556890","PRRC2C",0,0,0.177395480268283,0,0,0.0525970005718872,0.0599352525460271,0,0,0,0,0,0,0,0,0.196077887627146,0,0,0,0,0,0
"chr1_171548493_171556890_+","chr1_171548493_171556890","PRRC2C",0,0.0691282499091309,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.0944049134358866,0,0.0921458756442878,0
"chr1_172356273_172357949_-","chr1_172356273_172357949","not_annotated",0,0.0230427499697103,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_172520652_172526934_-","chr1_172520652_172526934","not_annotated",0.0212926195734961,0,0.0177395480268283,0,0,0,0,0,0,0,0.0278944486337257,0,0,0.227514616676548,0,0.028011126803878,0,0,0,0,0.0614305837628585,0.307941661478705
"chr1_172520652_172539870_+","chr1_172520652_172539870","SUCO",0.0425852391469921,0.576068749242758,1.17081016977067,0.548911771434895,0.866692070374241,0.341880503717267,0.149838131365068,0.0225327825510098,0,0.0944413074190163,0.0278944486337257,0.728860255065933,3.86757943524713,0.227514616676548,1.40398495208928,0.756300423704707,0,0.180894234367113,2.8321474030766,2.514657519572,1.50504930219003,0.513236102464508
"chr1_172520652_172548407_-","chr1_172520652_172548407","not_annotated",0,0,0.0177395480268283,0.0274455885717447,0.0222228735993395,0,0,0.0225327825510098,0,0.0944413074190163,0,0,0,0,0.0539994212342032,0.112044507215512,0,0,0.0944049134358866,0,0.0614305837628585,0
"chr1_172520652_172560211_+","chr1_172520652_172560211","SUCO",0,0.0230427499697103,0.0177395480268283,0,0,0.0262985002859436,0.0899028788190406,0,0,0,0,0.0428741326509372,0,0,0,0.028011126803878,0,0.0602980781223709,0,0.167643834638133,0.0614305837628585,0
"chr1_172525009_172539870_-","chr1_172525009_172539870","not_annotated",0.0425852391469921,0.0691282499091309,0.195135028295111,0,0.0666686207980185,0,0,0,0,0,0.0557888972674514,0.0428741326509372,0.148753055201813,0.455029233353097,0.16199826370261,0.028011126803878,0,0.0301490390611855,0.14160737015383,0,0.153576459407146,0.102647220492902
"chr1_173486676_173556969_-","chr1_173486676_173556969","SLC9C2",0,0,0,0,0,0,0,0,0.0587331408354642,0.0944413074190163,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_173593926_173596298_+","chr1_173593926_173596298","not_annotated",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0,0,0,0
"chr1_173915614_173933325_-","chr1_173915614_173933325","RC3H1",0,0,0.0354790960536566,0,0,0.0788955008578308,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr1_173930215_173933325_-","chr1_173930215_173933325","RC3H1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0.0307152918814293,0
"chr1_175996708_176085817_-","chr1_175996708_176085817","RFWD2",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_176104146_176133027_+","chr1_176104146_176133027","not_annotated",0,0.0691282499091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904471171835564,0,0,0,0
"chr1_176118142_176133027_+","chr1_176118142_176133027","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.257244795905623,0,0,0,0,0,0,0,0.167643834638133,0.0307152918814293,0
"chr1_176524543_176526377_+","chr1_176524543_176526377","PAPPA2",0,0,0.0709581921073132,0,0,0,0,0,0,0,0,0,0,0,0.107998842468406,0,0,0.0301490390611855,0,0,0,0
"chr1_178425856_178436556_-","chr1_178425856_178436556","not_annotated",0,0.0691282499091309,0,0,0,0,0,0.0450655651020195,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_179304641_179310445_+","chr1_179304641_179310445","SOAT1",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0.215997684936813,0,0,0,0,0,0,0
"chr1_179304641_179312770_+","chr1_179304641_179312770","SOAT1",0.10646309786748,0.276512999636524,0.0354790960536566,0,0,0,0,0,0,0,0,0.128622397952812,0,0,0,0,0,0,0.188809826871773,0,0,0
"chr1_179304641_179319566_-","chr1_179304641_179319566","not_annotated",0.0425852391469921,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr1_179306972_179312078_+","chr1_179306972_179312078","SOAT1",0,0,0.21287457632194,0,0,0,0,0,0,0,0,0,0.446259165605438,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_179347772_179364337_+","chr1_179347772_179364337","AXDND1",0,0,0.0177395480268283,0,0,0,0,0.0450655651020195,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_179955304_179966310_-","chr1_179955304_179966310","not_annotated",0,0.0921709998788412,0.0177395480268283,0.0823367657152342,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0.0301490390611855,0.0944049134358866,0,0.0307152918814293,0
"chr1_179955304_179972422_+","chr1_179955304_179972422","CEP350",0,0,0,0,0,0.0262985002859436,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_179955304_179975702_-","chr1_179955304_179975702","RP11-52I18.1",0,0,0,0,0,0.0525970005718872,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_179955304_179993717_+","chr1_179955304_179993717","CEP350",0,0,0,0,0.111114367996698,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_179972309_179993717_+","chr1_179972309_179993717","CEP350",0,0,0.159655932241455,0,0,0,0.0899028788190406,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr1_179972309_180013308_-","chr1_179972309_180013308","not_annotated",0,0,0,0.219564708573958,0,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_179989084_180000629_+","chr1_179989084_180000629","CEP350",0,0,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_179989084_180006224_-","chr1_179989084_180006224","not_annotated",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_180022105_180034407_-","chr1_180022105_180034407","not_annotated",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0
"chr1_180044157_180068120_-","chr1_180044157_180068120","not_annotated",0,0,0,0.0274455885717447,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.0614305837628585,0
"chr1_180056713_180068120_+","chr1_180056713_180068120","CEP350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269997106171016,0.0560222536077561,0,0,0.0472024567179433,0,0.0307152918814293,0.102647220492902
"chr1_180366651_180464660_+","chr1_180366651_180464660","VDAC1P4",0,0.0460854999394206,0,0,0,0.157791001715662,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_183506280_183519058_+","chr1_183506280_183519058","SMG7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0614305837628585,0
"chr1_183881216_183885835_+","chr1_183881216_183885835","RGL1",0,0,0,0,0,0.0788955008578308,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr1_183920141_183947654_-","chr1_183920141_183947654","GLT25D2",0,0.0460854999394206,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_184663178_184718726_-","chr1_184663178_184718726","EDEM3",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr1_185106738_185121067_+","chr1_185106738_185121067","not_annotated",0,0,0,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_185151078_185200840_+","chr1_185151078_185200840","SWT1",0,0,0.0532186440804849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr1_185153375_185183787_+","chr1_185153375_185183787","SWT1",0,0,0,0,0.044445747198679,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0,0
"chr1_185183639_185200840_+","chr1_185183639_185200840","SWT1",0,0,0.0709581921073132,0.164673531430468,0.044445747198679,0.0262985002859436,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.0944049134358866,0,0.0921458756442878,0
"chr1_185268508_185270317_-","chr1_185268508_185270317","IVNS1ABP",0,0,0,0,0,0.0525970005718872,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr1_186294935_186295345_-","chr1_186294935_186295345","TPR",0,0,0,0,0.0222228735993395,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_186294935_186300679_-","chr1_186294935_186300679","TPR",0,0,0,0,0.111114367996698,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_186310160_186316590_-","chr1_186310160_186316590","TPR",0,0,0,0,0,0,0.0299676262730135,0,0,0,0,0.128622397952812,0,0,0,0,0,0,0,0,0,0
"chr1_186313507_186322982_-","chr1_186313507_186322982","TPR",0,0,0,0.0274455885717447,0,0,0,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0,0,0,0
"chr1_192989437_192998787_+","chr1_192989437_192998787","not_annotated",0,0,0,0.109782354286979,0,0,0,0.0450655651020195,0,0,0,0,0,0,0,0,0,0,0,0,0.122861167525717,0
"chr1_193110980_193121574_-","chr1_193110980_193121574","not_annotated",0.0212926195734961,0,0,0.0548911771434895,0,0,0,0,0,0,0,0.557363724462184,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_19519927_19523759_-","chr1_19519927_19523759","UBR4",0,0,0,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0.14160737015383,0,0,0
"chr1_196342270_196448368_+","chr1_196342270_196448368","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188809826871773,0,0,0
"chr1_197141290_197161029_-","chr1_197141290_197161029","ZBTB41",0.0212926195734961,0,0,0,0.0222228735993395,0,0.0899028788190406,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr1_200729967_200784772_+","chr1_200729967_200784772","CAMSAP2",0,0.0230427499697103,0,0,0,0,0,0,0,0,0.0557888972674514,0.0428741326509372,0,0,0,0,0,0.0301490390611855,0.0944049134358866,0,0.0921458756442878,0
"chr1_200816768_200819362_+","chr1_200816768_200819362","CAMSAP2",0.0212926195734961,0,0.124176836187798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153576459407146,0
"chr1_201821232_201828122_+","chr1_201821232_201828122","IPO9",0,0,0,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr1_203676137_203677232_-","chr1_203676137_203677232","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0.102647220492902
"chr1_203680005_203691817_-","chr1_203680005_203691817","not_annotated",0,0,0.0354790960536566,0,0,0,0,0.0225327825510098,0,0,0,0,0,0.227514616676548,0,0,0,0,0,0,0,0
"chr1_203786054_203809502_+","chr1_203786054_203809502","ZC3H11A",0.0212926195734961,0,0.10643728816097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_205567583_205593019_+","chr1_205567583_205593019","MFSD4",0,0.0921709998788412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_205585606_205589966_+","chr1_205585606_205589966","not_annotated",0,0,0.124176836187798,0.0548911771434895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_205585606_205593019_-","chr1_205585606_205593019","ELK4",0.127755717440976,0.138256499818262,0.532186440804849,0,0,0.131492501429718,0,0.135196695306059,0.0880997112531964,0,0.0278944486337257,0.128622397952812,0,0,0,0.112044507215512,0,0.0602980781223709,0.377619653743547,0.5029315039144,0.337868210695722,0.102647220492902
"chr1_205585606_205597002_-","chr1_205585606_205597002","ELK4",0,0,0.0532186440804849,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_205588085_205589966_+","chr1_205588085_205589966","not_annotated",0.0425852391469921,0,0,0,0,0,0.119870505092054,0,0,0,0,0,0,0,0,0.0840333804116341,0,0,0,0,0.0921458756442878,0
"chr1_207930359_207940540_-","chr1_207930359_207940540","not_annotated",0,0,0.0177395480268283,0,0,0.0262985002859436,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0.205294440985803
"chr1_210186978_210194599_+","chr1_210186978_210194599","SYT14",0,0.0230427499697103,0,0,0,0,0,0,0.0293665704177321,0,0.0557888972674514,0,0,0,0,0,0,0.0904471171835564,0.0472024567179433,0.167643834638133,0.0921458756442878,0
"chr1_21071237_21103243_-","chr1_21071237_21103243","HP1BP3",0.0212926195734961,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.0472024567179433,0,0.0614305837628585,0
"chr1_21076216_21100103_+","chr1_21076216_21100103","not_annotated",0.0638778587204882,0.0230427499697103,0.0354790960536566,0,0,0,0.0299676262730135,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0.0944049134358866,0.167643834638133,0.0614305837628585,0
"chr1_21083659_21100103_-","chr1_21083659_21100103","HP1BP3",0.191633576161464,0.0691282499091309,0.266093220402424,0,0,0,0,0,0.0293665704177321,0,0,0.385867193858435,0,0,0,0,0,0.150745195305927,0.236012283589717,0.167643834638133,0.368583502577151,0
"chr1_21083659_21103243_-","chr1_21083659_21103243","HP1BP3",0,0,0.0709581921073132,0,0,0,0,0.0225327825510098,0,0,0,0,0.446259165605438,0,0,0,0,0.0602980781223709,0.0944049134358866,0,0.0307152918814293,0
"chr1_21083659_21106404_-","chr1_21083659_21106404","HP1BP3",0,0,0.0532186440804849,0,0,0,0,0.0675983476530293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_21091870_21100103_-","chr1_21091870_21100103","HP1BP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904471171835564,0.188809826871773,0,0.153576459407146,0
"chr1_21091870_21103243_-","chr1_21091870_21103243","HP1BP3",0,0,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_21097423_21100103_+","chr1_21097423_21100103","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539994212342032,0,0,0.0602980781223709,0,0,0.0614305837628585,0
"chr1_211032752_211034536_-","chr1_211032752_211034536","IPO8P1",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0,0.0944049134358866,0,0,0
"chr1_21151593_21191755_-","chr1_21151593_21191755","EIF4G3",0,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0.148753055201813,0,0,0,0,0,0,0,0,0.102647220492902
"chr1_21167349_21177971_-","chr1_21167349_21177971","EIF4G3",0.0212926195734961,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_21167349_21191755_+","chr1_21167349_21191755","U7",0.0425852391469921,0,0.0177395480268283,0,0,0,0,0.0225327825510098,0,0,0.0557888972674514,0,0,0,0,0.0840333804116341,0,0,0.0472024567179433,0,0.0614305837628585,0
"chr1_21205816_21268823_-","chr1_21205816_21268823","EIF4G3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14005563401939,0,0,0.0472024567179433,0.167643834638133,0,0
"chr1_21220010_21268823_+","chr1_21220010_21268823","not_annotated",0.10646309786748,0.276512999636524,0.159655932241455,0.0274455885717447,0,0.0525970005718872,0.149838131365068,0.0675983476530293,0.0880997112531964,0.0944413074190163,0.0278944486337257,0.0428741326509372,0.297506110403625,0,0.485994791107829,0.196077887627146,0,0.180894234367113,0.660834394051206,0.167643834638133,0.122861167525717,0
"chr1_21220010_21377487_+","chr1_21220010_21377487","not_annotated",0.0425852391469921,0,0,0,0,0,0.149838131365068,0,0.117466281670928,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_21231376_21268823_+","chr1_21231376_21268823","not_annotated",0.0638778587204882,0.161299249787972,0.0177395480268283,0.164673531430468,0,0.184089502001605,0.389579141549176,0,0.0293665704177321,0,0.0557888972674514,0.0428741326509372,0,0,0,0.14005563401939,0,0.0904471171835564,0.613631937333263,0.335287669276266,0.307152918814293,0.102647220492902
"chr1_21267752_21268823_-","chr1_21267752_21268823","EIF4G3",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0,0,0,0.0921458756442878,0
"chr1_21267984_21268823_-","chr1_21267984_21268823","EIF4G3",0,0,0.0354790960536566,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0.335287669276266,0.215007043170005,0
"chr1_21267984_21276604_-","chr1_21267984_21276604","EIF4G3",0,0,0.0177395480268283,0,0,0.131492501429718,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_21267984_21307720_-","chr1_21267984_21307720","EIF4G3",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0.171496530603749,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr1_21276496_21377487_+","chr1_21276496_21377487","not_annotated",0,0.0691282499091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr1_21295967_21307720_-","chr1_21295967_21307720","EIF4G3",0.0638778587204882,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0.0472024567179433,0,0,0
"chr1_21295967_21329301_+","chr1_21295967_21329301","not_annotated",0.0638778587204882,0.0230427499697103,0.0709581921073132,0.0274455885717447,0,0.0262985002859436,0,0,0,0.0944413074190163,0.0278944486337257,0,0,0,0,0.0560222536077561,0,0,0.0472024567179433,0,0.0307152918814293,0
"chr1_21295967_21377487_+","chr1_21295967_21377487","not_annotated",0.0212926195734961,0,0.0532186440804849,0,0,0,0,0,0,0,0.0557888972674514,0,0,4.09526310017787,0,0,0,0,0,0,0.0614305837628585,0
"chr1_21295967_21415706_+","chr1_21295967_21415706","not_annotated",0,0.115213749848552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643834638133,0,0
"chr1_213037067_213046160_+","chr1_213037067_213046160","FLVCR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643834638133,0.0921458756442878,0
"chr1_213037067_213061936_+","chr1_213037067_213061936","FLVCR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0.335287669276266,0,0
"chr1_213037067_213062599_+","chr1_213037067_213062599","FLVCR1",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0.188809826871773,0,0,0.102647220492902
"chr1_21324094_21329301_-","chr1_21324094_21329301","EIF4G3",0,0.0230427499697103,0.0177395480268283,0,0.044445747198679,0.0262985002859436,0.0299676262730135,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0,0,0
"chr1_213403840_213416001_+","chr1_213403840_213416001","RPS6KC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_214169812_214185058_+","chr1_214169812_214185058","PROX1",0,0,0.0177395480268283,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_214819540_214820085_-","chr1_214819540_214820085","not_annotated",0.0212926195734961,0,0,0.137227942858724,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_215342542_215345526_+","chr1_215342542_215345526","KCNK2",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0.0539994212342032,0,0,0,0,0,0.0921458756442878,0
"chr1_215342542_215368435_-","chr1_215342542_215368435","not_annotated",0,0,0.177395480268283,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_219366424_219392054_-","chr1_219366424_219392054","RIMKLBP2",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_22007301_22050588_+","chr1_22007301_22050588","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr1_22041882_22050588_+","chr1_22041882_22050588","not_annotated",0,0.115213749848552,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.0307152918814293,0
"chr1_22041882_22056325_-","chr1_22041882_22056325","USP48",0,0,0.0354790960536566,0,0,0,0,0.0225327825510098,0.0293665704177321,0,0,0,0,0,0,0,0,0.0301490390611855,0.0472024567179433,0,0.184291751288576,0
"chr1_22041882_22063118_-","chr1_22041882_22063118","USP48",0,0,0,0,0,0,0,0,0,0.188882614838033,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr1_22041882_22084276_-","chr1_22041882_22084276","USP48",0.0425852391469921,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0614305837628585,0
"chr1_22047529_22056325_-","chr1_22047529_22056325","USP48",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718530543450312
"chr1_220752696_220754460_-","chr1_220752696_220754460","not_annotated",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_220752696_220777479_+","chr1_220752696_220777479","MARK1",0.0212926195734961,0,0,0,0,0.0788955008578308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_220752696_220792097_-","chr1_220752696_220792097","not_annotated",0.0212926195734961,0,0.0886977401341415,0,0,0.0525970005718872,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.236012283589717,0,0.122861167525717,0
"chr1_220771673_220792097_+","chr1_220771673_220792097","MARK1",0,0.0230427499697103,0,0,0,0,0,0,0,0,0.0278944486337257,0,0.59501222080725,0,0,0,0,0,0.330417197025603,0,0.0614305837628585,0
"chr1_222794501_222806591_-","chr1_222794501_222806591","not_annotated",0,0,0.0177395480268283,0.137227942858724,0,0.0525970005718872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_2234417_2236024_+","chr1_2234417_2236024","SKI",0,0,0.248353672375596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0,0
"chr1_223985917_223986379_+","chr1_223985917_223986379","not_annotated",0.0212926195734961,0,0.0354790960536566,0,0,0,0,0,0,0,0.0836833459011772,0,0,0,0,0,0,0,0,0,0,0
"chr1_223985917_223987749_+","chr1_223985917_223987749","not_annotated",0,0,0,0,0,0,0.179805757638081,0,0,0.0944413074190163,0,0.0428741326509372,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr1_22404922_22417994_-","chr1_22404922_22417994","not_annotated",0,0,0.0354790960536566,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1_224377279_224378021_+","chr1_224377279_224378021","DEGS1",0.0425852391469921,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.122861167525717,0
