Id,FBN,H9_ESC
chr1_233270759_233344435,0.046873835,0.0123918
chr1_233270759_233363117,0,0.0123918
chr1_233296029_233314921,0.011718459,0.0123918
chr1_233296029_233344435,0,0.0247836
chr1_233296029_233372726,0,0.0123918
chr1_233313548_233344435,0.035155376,0.0123918
chr1_233313548_233388534,0.011718459,0
chr1_233334685_233344435,0.035155376,0.0495672
chr1_233334685_233372726,0.035155376,0.099134399
chr1_233334685_233388534,0.035155376,0
chr1_233344264_233353930,0.011718459,0
chr1_233344264_233372726,0.011718459,0.0495672
chr1_233353645_233363117,0,0.0123918
chr1_233362972_233395090,0.011718459,0
chr1_233372591_233398909,0,0.0123918
chr1_233482188_233490757,0.023436918,0
chr1_23356962_23377013,0.457019892,0.185876999
chr1_23356962_23385660,0.128903047,0.0247836
chr1_23376880_23384058,0.011718459,0
chr1_23376880_23385660,0.082029211,0
chr1_23380254_23384058,0.011718459,0
chr1_23381562_23395644,0.023436918,0
chr1_23397718_23398690,0.058592294,0
chr1_23435515_23436143,0,0.0123918
chr1_234536927_234569317,0.011718459,0
chr1_234582549_234608557,0.023436918,0
chr1_234586174_234608557,0.011718459,0
chr1_234593413_234608557,0,0.0123918
chr1_235316021_235318427,0.011718459,0
chr1_235338499_235346108,0.011718459,0
chr1_235357328_235377341,0.023436918,0
chr1_235383108_235419065,0.011718459,0
chr1_235383108_235424067,0.023436918,0
chr1_235397728_235420540,0,0.0123918
chr1_235416045_235424067,0.023436918,0
chr1_235582788_235597595,0,0.0247836
chr1_235590455_235597595,0.011718459,0
chr1_235599060_235599923,0,0.0123918
chr1_235600637_235602237,0.011718459,0
chr1_235617468_235647831,0,0.0123918
chr1_235628953_235634274,0,0.0123918
chr1_235628953_235647831,0.011718459,0
chr1_235628953_235658138,0.011718459,0
chr1_235643370_235658138,0.011718459,0
chr1_235747040_235758811,0.011718459,0
chr1_235850249_235860572,0.011718459,0.0123918
chr1_235896803_235933597,0.011718459,0
chr1_235963620_235964397,0.035155376,0
chr1_235963620_235996967,0.011718459,0
chr1_235993526_235996967,0.023436918,0
chr1_236148679_236157172,0.011718459,0
chr1_236175221_236212289,0,0.0123918
chr1_236332006_236343328,0.011718459,0
chr1_236332006_236347206,0.035155376,0
chr1_236341714_236341936,0,0.0123918
chr1_236572516_236577599,0,0.0123918
chr1_236966728_236969533,0.011718459,0
chr1_236966728_236979843,0,0.0123918
chr1_236969444_236979843,0.058592294,0.0371754
chr1_236972004_236979843,0.023436918,0
chr1_236987419_236990196,0.011718459,0
chr1_237023133_237026854,0.023436918,0
chr1_23743742_23745632,0.011718459,0
chr1_237532834_237540735,0,0.0123918
chr1_237532834_237586548,0,0.0123918
chr1_237532834_237632487,0,0.0247836
chr1_237538017_237540735,0,0.0495672
chr1_237538017_237580423,0,0.0247836
chr1_237961337_237982492,0,0.0123918
chr1_240341221_240351562,0.035155376,0
chr1_240351507_240458183,0.011718459,0
chr1_240492376_240492768,0.011718459,0
chr1_241094017_241100006,0.011718459,0
chr1_24130890_24147083,0.011718459,0
chr1_24140680_24147083,0.035155376,0
chr1_243319523_243388623,0.011718459,0
chr1_243327586_243388623,0.058592294,0
chr1_243362362_243388623,0.046873835,0.0123918
chr1_243385026_243388623,0.011718459,0
chr1_243456393_243471479,0,0.0123918
chr1_243456393_243507633,0.011718459,0
chr1_243456393_243542165,0.011718459,0
chr1_243456393_243589860,0.023436918,0
chr1_243471291_243589860,0.011718459,0
chr1_243480057_243589860,0.011718459,0
chr1_243493842_243507633,0.011718459,0
chr1_243579004_243589860,0.023436918,0.0123918
chr1_243675626_243736350,0.023436918,0
chr1_243675626_244006584,0,0.0123918
chr1_243708812_243727150,0.011718459,0
chr1_243708812_243736350,0.199213799,0.0247836
chr1_243708812_243777041,0.011718459,0
chr1_243708812_243859018,0.09374767,0
chr1_243708812_244006584,0.316398387,0.0247836
chr1_243716031_244006584,0.070310753,0
chr1_243727022_243736350,0.011718459,0
chr1_243727022_243828185,0.011718459,0
chr1_243727022_244006584,0.09374767,0.0247836
chr1_243736228_243859018,0.011718459,0
chr1_243736228_244006584,0.058592294,0
chr1_243776973_243801044,0.023436918,0
chr1_243776973_243859018,0.046873835,0
chr1_243776973_244006584,0.210932258,0.0371754
chr1_243800913_243801044,0.011718459,0
chr1_243800913_243859018,0.023436918,0
chr1_243800913_244006584,0.070310753,0.0123918
chr1_243828074_243859018,0.023436918,0
chr1_243858893_243859018,0.011718459,0
chr1_243858893_244006584,0.023436918,0
chr1_244579283_244587689,0.011718459,0
chr1_244595847_244601070,0.011718459,0
chr1_244640843_244643086,0.023436918,0
chr1_244715624_244724447,0.046873835,0.0123918
chr1_24495907_24507344,0,0.0123918
chr1_245019759_245020158,0.011718459,0
chr1_245180544_245222760,0.035155376,0
chr1_245180544_245246990,0.035155376,0
chr1_246021798_246093239,0,0.0123918
chr1_246078832_246093239,0,0.0123918
chr1_246490503_246498776,0.011718459,0
chr1_246754814_246755243,0.011718459,0.0123918
chr1_246784731_246797889,0.023436918,0
chr1_246890194_246899357,0.011718459,0
chr1_246890194_246903603,0.011718459,0
chr1_247039339_247051819,0.011718459,0
chr1_247039339_247081679,0,0.0247836
chr1_247076534_247081679,0.035155376,0.0247836
chr1_247322308_247323115,0.18749534,0
chr1_24973158_24975520,0.011718459,0
chr1_24987210_24987887,0,0.0123918
chr1_24989151_24996806,0.011718459,0
chr1_24993306_24996806,0.011718459,0
chr1_25553933_25554726,0.011718459,0
chr1_25666965_25669564,0.023436918,0.0247836
chr1_25666965_25678184,0.023436918,0
chr1_25678117_25679465,0,0.0123918
chr1_25678117_25683344,0.011718459,0
chr1_25773253_25785383,0.058592294,0
chr1_25775299_25780873,0.011718459,0
chr1_25775299_25783322,0.046873835,0
chr1_26310437_26311019,0.011718459,0
chr1_26581662_26586293,0.011718459,0
chr1_26584088_26586293,0.082029211,0.0123918
chr1_26594974_26596105,0.023436918,0
chr1_26772807_26774151,0.070310753,0.0247836
chr1_26881087_26881712,0,0.0123918
chr1_27056142_27059283,0.292961469,0.0371754
chr1_27088643_27099123,0,0.0123918
chr1_27269151_27269556,0.058592294,0.0247836
chr1_27660449_27660772,0,0.0123918
chr1_28116073_28120143,0.046873835,0
chr1_28116073_28128326,0.011718459,0.0123918
chr1_28165210_28169841,0.011718459,0
chr1_28362055_28374937,0.070310753,0
chr1_28362055_28384605,0.070310753,0
chr1_28733921_28785769,0.011718459,0
chr1_28785596_28793279,0,0.0123918
chr1_28800066_28802803,0.046873835,0.0123918
chr1_28800066_28807116,0.035155376,0
chr1_28806963_28807116,0.011718459,0.0123918
chr1_28817463_28819603,0.011718459,0
chr1_28818162_28819603,0.023436918,0
chr1_28897688_28898412,0.023436918,0
chr1_28907072_28907741,0,0.061959
chr1_29010095_29016698,0.011718459,0
chr1_29010095_29023596,0,0.0123918
chr1_29068915_29070498,0.152339964,0.061959
chr1_29313943_29314417,0.035155376,0
chr1_29313943_29323831,0.035155376,0
chr1_29319842_29323831,0.011718459,0
chr1_29362338_29365938,0.09374767,0.0123918
chr1_29481208_29481422,0.164058423,0.061959
chr1_31413998_31414970,0.035155376,0
chr1_31413998_31426828,0.023436918,0
chr1_31418193_31439044,0,0.0123918
chr1_31422980_31440157,0,0.0123918
chr1_31437521_31468067,0.058592294,0
chr1_31438829_31468067,0,0.0123918
chr1_31447498_31454252,0.011718459,0
chr1_31452909_31468067,0,0.0123918
chr1_31452909_31479949,0.011718459,0
chr1_31465237_31468067,0.199213799,0.061959
chr1_31465237_31479949,0.152339964,0.0123918
chr1_31465237_31501711,0.011718459,0
chr1_31478700_31479949,0.023436918,0
chr1_31478700_31501711,0.011718459,0
chr1_31740718_31764853,0.023436918,0
chr1_31764760_31766195,0.011718459,0
chr1_31782891_31811895,0.035155376,0
chr1_31782891_31821821,0.023436918,0
chr1_31810022_31811895,0.011718459,0
chr1_31810022_31821821,0.058592294,0
chr1_32375639_32385259,0,0.0123918
chr1_32381496_32385259,0.48045681,0.074350799
chr1_32495899_32498935,0.058592294,0
chr1_32495899_32502644,0.035155376,0
chr1_32495899_32504220,0.046873835,0.0123918
chr1_32495899_32510991,0.035155376,0.0123918
chr1_32502511_32504220,0.035155376,0.0123918
chr1_32502511_32505174,0.046873835,0
chr1_32540552_32566163,0.011718459,0
chr1_32620189_32632897,0.011718459,0
chr1_32627548_32632897,0.011718459,0
chr1_32628836_32632897,0.011718459,0
chr1_32631706_32632897,0.011718459,0.0123918
chr1_32792540_32793278,0.023436918,0
chr1_32849431_32852496,0.023436918,0
chr1_33058532_33059355,0.046873835,0
chr1_33058532_33060824,0.023436918,0.0123918
chr1_33097428_33099673,0,0.0123918
chr1_33097428_33100393,0.011718459,0
chr1_33099246_33099673,0.011718459,0
chr1_33099246_33100393,0.035155376,0.0123918
chr1_33133826_33138502,0.023436918,0
chr1_33251963_33263444,0,0.0123918
chr1_33276192_33276658,0.011718459,0
chr1_33407853_33411229,0.011718459,0
chr1_33409620_33411229,0,0.0123918
chr1_33409620_33413964,0.011718459,0
chr1_33409620_33415375,0.011718459,0
chr1_33413823_33415375,0.152339964,0.074350799
chr1_33760538_33760906,0.269524552,0.0371754
chr1_34117923_34158656,0.011718459,0
chr1_34383695_34401555,0.011718459,0
chr1_35457835_35478182,0.011718459,0
chr1_35561420_35563167,0.035155376,0
chr1_35824526_35827390,0.316398387,0.061959
chr1_35824526_35836228,0.011718459,0
chr1_35846860_35854683,0.046873835,0
chr1_35846860_35855699,0.023436918,0
chr1_35846860_35859340,0.011718459,0
chr1_35846860_35865177,0.023436918,0
chr1_35846860_35873760,0.011718459,0
chr1_35851043_35854683,0.023436918,0
chr1_35851043_35855699,0.011718459,0
chr1_35851043_35859340,0.011718459,0
chr1_35855549_35865177,0.011718459,0
chr1_35857813_35865177,0.058592294,0
chr1_35870624_35881315,0.023436918,0
chr1_35881067_35881315,0.011718459,0
chr1_35906648_35928314,0.011718459,0
chr1_35913774_35921842,0.011718459,0
chr1_35919158_35944813,0.011718459,0
chr1_35928222_35936561,0.011718459,0
chr1_35936464_35944813,0.09374767,0
chr1_35940406_35944813,0.023436918,0
chr1_35944567_35944813,0.035155376,0
chr1_36204737_36212593,0,0.0123918
chr1_36290914_36292436,0,0.0123918
chr1_36290914_36301594,0.011718459,0
chr1_36297028_36301594,0.011718459,0
chr1_36306766_36316654,0.035155376,0
chr1_36367075_36367938,0.011718459,0
chr1_36372536_36384024,0.035155376,0
chr1_36469942_36479649,0.023436918,0
chr1_36505391_36506042,0.035155376,0
chr1_36557219_36557695,0,0.0123918
chr1_37974879_37975143,0.011718459,0
chr1_38047824_38053096,0.011718459,0
chr1_38329984_38334286,0.011718459,0
chr1_38341278_38344164,0,0.0123918
chr1_38341278_38351497,0.011718459,0
chr1_38397585_38406470,0.011718459,0
chr1_38446258_38447483,0.011718459,0
chr1_39463843_39466778,0,0.0123918
chr1_39549839_39759291,0.011718459,0
chr1_39696854_39720047,0,0.0123918
chr1_39781185_39793025,0.011718459,0
chr1_39789865_39826673,0.011718459,0
chr1_39806174_39806625,0.011718459,0
chr1_39816457_39824936,0.023436918,0.0123918
chr1_39835702_39838268,0.011718459,0.0247836
chr1_39844133_39847824,0.011718459,0
chr1_39895499_39896580,0.011718459,0
chr1_39900086_39905172,0.011718459,0
chr1_39904946_39905172,0.011718459,0
chr1_39913104_39914435,0.011718459,0
chr1_39916724_39929358,0,0.0123918
chr1_39926304_39927709,0.011718459,0
chr1_39994727_40007513,0.023436918,0
chr1_40315791_40323089,0.011718459,0
chr1_40319642_40323089,0.105466129,0.0123918
chr1_40422759_40424497,0,0.0123918
chr1_40422759_40431686,0.011718459,0
chr1_40529899_40530231,0.011718459,0
chr1_40546069_40558179,0.011718459,0
chr1_40555082_40557071,0,0.0123918
chr1_40555082_40558179,0,0.0123918
chr1_40557001_40558179,0,0.0123918
chr1_40654727_40656525,0.011718459,0
chr1_40654727_40668286,0.199213799,0.0371754
chr1_40656444_40668286,0.011718459,0.0123918
chr1_40733458_40737707,0.023436918,0
chr1_41006258_41007382,0.035155376,0.0123918
chr1_41107381_41113514,0.011718459,0
chr1_41204508_41218918,0.011718459,0
chr1_41466701_41467926,0.011718459,0
chr1_41466701_41468848,0.011718459,0
chr1_41474466_41475261,0.035155376,0.0123918
chr1_41512079_41514562,0.035155376,0
chr1_41512079_41541123,0.035155376,0
chr1_41536267_41541123,0.609359856,0.0371754
chr1_41536267_41608784,0.011718459,0
chr1_41578955_41582682,0.070310753,0
chr1_41578955_41608784,0.070310753,0.0247836
chr1_42660561_42664901,0.011718459,0
chr1_42660561_42693637,0.011718459,0
chr1_42664773_42671534,0.011718459,0
chr1_42730786_42744343,0.082029211,0.0123918
chr1_42730786_42789498,0.011718459,0
chr1_42938793_42948487,0.011718459,0
chr1_42948334_42964587,0.082029211,0
chr1_43906885_43907489,0,0.0123918
chr1_44360055_44365399,0.011718459,0
chr1_44360055_44366505,0,0.0123918
chr1_44386076_44386600,0,0.0123918
chr1_44441472_44442888,0,0.0123918
chr1_44474025_44474295,0.011718459,0
chr1_44750507_44804994,0.105466129,0.0247836
chr1_44773982_44785416,0.105466129,0.0123918
chr1_44773982_44804994,0.152339964,0.061959
chr1_44804717_44804994,0.023436918,0
chr1_44877653_44878394,0.046873835,0.0247836
chr1_45223228_45223812,0.199213799,0.0495672
chr1_45223228_45226374,0.023436918,0
chr1_45553553_45553909,0.09374767,0
chr1_46032241_46032692,0.046873835,0.0371754
chr1_46056895_46068037,0.011718459,0
chr1_46056895_46070688,0.011718459,0
chr1_46066057_46068037,0,0.0123918
chr1_46079768_46082065,0.046873835,0.0247836
chr1_46096154_46106075,0.011718459,0
chr1_46099161_46108171,0.011718459,0
chr1_46105882_46108171,0.210932258,0.0371754
chr1_46105882_46120991,0,0.0123918
chr1_46124700_46126897,0.128903047,0
chr1_46521467_46543285,0.023436918,0
chr1_46521467_46546422,0.339835305,0
chr1_46527601_46546422,0.035155376,0
chr1_46543187_46546422,0.199213799,0
chr1_46658190_46658630,0.011718459,0
chr1_46775569_46775988,0,0.0123918
chr1_47042247_47059952,0.011718459,0
chr1_47725961_47728788,0.011718459,0
chr1_47725961_47735538,0.011718459,0
chr1_47745913_47748131,0.09374767,0.0371754
chr1_47745913_47761520,0,0.0123918
chr1_47753223_47767420,0,0.0123918
chr1_47761437_47767420,0.046873835,0.0495672
chr1_47761437_47770668,0.023436918,0
chr1_47834141_47838779,0.011718459,0
chr1_47834141_47840965,0.046873835,0
chr1_48771459_48825442,0.011718459,0
chr1_48821342_48825442,0.316398387,0
chr1_48821342_48869554,0,0.0123918
chr1_48917224_48918803,0.011718459,0
chr1_49224572_49227142,0.011718459,0
chr1_51032749_51061888,0.011718459,0
chr1_51121114_51171563,0,0.0123918
chr1_51121114_51210447,0.011718459,0
chr1_51204535_51210447,0.011718459,0
chr1_51253672_51267349,0,0.0371754
chr1_51829538_51831701,0,0.0123918
chr1_51860053_51887530,0.011718459,0
chr1_51860053_51913807,0.023436918,0
chr1_51868107_51874004,0.070310753,0.0495672
chr1_51873807_51910717,0.011718459,0
chr1_51910561_51930998,0,0.0123918
chr1_51926763_51930998,0.023436918,0
chr1_52211208_52231653,0.011718459,0.0247836
chr1_52214041_52231653,0.011718459,0
chr1_52237742_52238395,0.011718459,0
chr1_52289336_52299842,0.046873835,0
chr1_52293468_52299842,0.257806093,0.0247836
chr1_52492947_52494302,0.011718459,0
chr1_52698843_52705267,0.035155376,0
chr1_52902427_52927441,0.011718459,0
chr1_52903892_52927441,0.046873835,0
chr1_52911459_52912339,0.011718459,0
chr1_52911459_52926895,0.011718459,0
chr1_52911459_52927441,0.035155376,0
chr1_52911459_52975384,0.011718459,0
chr1_52924008_52933939,0.011718459,0
chr1_52930742_52956473,0.023436918,0
chr1_52930742_52961187,0.011718459,0
chr1_52937624_52975384,0.035155376,0
chr1_52943380_52947595,0.058592294,0.0123918
chr1_52943380_52954707,0.023436918,0
chr1_52943380_52956473,0.011718459,0
chr1_52943380_52959334,0.011718459,0
chr1_52943380_52962855,0.011718459,0
chr1_52954581_52992045,0.023436918,0
chr1_52956404_52975384,0.058592294,0
chr1_52959283_52975384,0.339835305,0
chr1_52975268_52992045,0.09374767,0
chr1_52981563_52992045,0.105466129,0.0495672
chr1_53250549_53262456,0.011718459,0
chr1_53267491_53267811,0.046873835,0
chr1_54238002_54254869,0,0.0123918
chr1_54252831_54254869,0.105466129,0
chr1_54254806_54298264,0.011718459,0
chr1_54266366_54301293,0.011718459,0
chr1_54269601_54272190,0,0.0123918
chr1_54284644_54298264,0,0.0123918
chr1_54291471_54298264,0.011718459,0
chr1_54506429_54509198,0,0.0123918
chr1_54506429_54513045,0.035155376,0
chr1_55186836_55197373,0.011718459,0
chr1_55330976_55341720,0.011718459,0
chr1_55340766_55341720,0.011718459,0
chr1_55555300_55587179,0.011718459,0
chr1_55566512_55573103,0.011718459,0
chr1_56989495_57002784,0,0.0123918
chr1_57206370_57216876,0.011718459,0
chr1_57528557_57538087,0.011718459,0
chr1_57528563_57602314,0,0.0123918
chr1_58971732_59002413,0.011718459,0
chr1_59126842_59141252,0,0.0123918
chr1_59137542_59150923,0.011718459,0.0123918
chr1_59137542_59160879,0.011718459,0
chr1_59147457_59148217,0,0.0123918
chr1_5926433_5927175,0.011718459,0
chr1_59787208_59812070,0.046873835,0.0495672
chr1_59787208_59844509,0.046873835,0
chr1_59805630_59812070,0,0.0123918
chr1_59805630_59844509,0,0.0371754
chr1_5987709_5993389,0.023436918,0
chr1_5987709_6022009,0,0.0123918
chr1_6007164_6022009,0.035155376,0.0123918
chr1_6021854_6029319,0.011718459,0
chr1_6021854_6046387,0.035155376,0.0123918
chr1_6038330_6046387,0.023436918,0
chr1_61743192_61824946,0.011718459,0
chr1_62293094_62350080,0,0.0123918
chr1_62299326_62574192,0,0.0123918
chr1_62321702_62350080,0,0.0247836
chr1_62455840_62483619,0,0.0247836
chr1_62907159_62907970,0.082029211,0.0123918
chr1_62907159_62908990,0.023436918,0
chr1_62907159_62911100,0.023436918,0
chr1_62908830_62914337,0.011718459,0
chr1_62910409_62913182,0.011718459,0
chr1_62910409_62914337,0.011718459,0
chr1_6291962_6292179,0,0.0123918
chr1_6291962_6293703,0.023436918,0.0247836
chr1_62939653_62943505,0.011718459,0
chr1_62958375_62973729,0.011718459,0
chr1_62970301_62973729,0.011718459,0
chr1_62976248_63010710,0.011718459,0
chr1_62976248_63021660,0,0.0123918
chr1_63021496_63085664,0,0.0123918
chr1_63042933_63044637,0.011718459,0
chr1_63042933_63052295,0.046873835,0
chr1_63084377_63128801,0.011718459,0
chr1_63113362_63119830,0.011718459,0
chr1_63269390_63286880,0,0.0247836
chr1_63294711_63307218,0.011718459,0
chr1_63877597_63885111,0.011718459,0
chr1_6393537_6399649,0.011718459,0
chr1_63944435_63955889,0.035155376,0.0123918
chr1_64474977_64516388,0,0.0371754
chr1_64603052_64606109,0.011718459,0
chr1_65016277_65107652,0.011718459,0
chr1_65047839_65068595,0.011718459,0.0247836
chr1_65068489_65099943,0.011718459,0
chr1_65068489_65107652,0.070310753,0.0247836
chr1_65095038_65107652,0.082029211,0
chr1_65129378_65130362,0.023436918,0
chr1_65131740_65141666,0.175776882,0.0123918
chr1_65139031_65141244,0.011718459,0
chr1_65142578_65145439,0.011718459,0
chr1_65145278_65147789,0,0.0123918
chr1_65243306_65255197,0.011718459,0
chr1_65243306_65280523,0.023436918,0
chr1_65278421_65280523,0.011718459,0
chr1_65316487_65332891,0.011718459,0
chr1_65830318_65831879,0.128903047,0.0247836
